"","Gene.name","logFC","logCPM","PValue"
"208","PKD1L3",2.41007461269605,0.207968416616139,0.000387779365534293
"209","TMEM150C",3.99191325707142,-0.118424383144392,0.000110861391406769
"210","SLC25A34",1.78716252426538,0.614195379830894,0.000747962251096737
"211","ITPKC",1.2565643189846,2.46753994315986,0.00037191653024166
"212","FERMT2",2.28463502966861,-0.324276537817181,0.000531577687581109
"213","TCHH",3.33038620330334,-0.288307812982339,2.86568955851798e-05
"214","LINC01001",2.36183432113931,2.92600407811754,0.000738948637719986
"215","MEGF11",3.10720282630817,-0.0602192419490598,5.00467239857536e-05
"216","FAM71F2",2.55196856414173,-0.590418712367669,0.000286661402294755
"217","TMEM236",4.2570229030092,-0.422795083661938,2.44989978961489e-08
"218","P2RX6",1.88682988118006,-0.968005818106905,6.23296316009593e-05
"219","CD276",3.1094764571478,-1.0571454611745,0.000100413513532905
"220","SLC10A1",2.0402270563376,-0.168377278655584,0.000370818599088835
"221","FLT4",1.59327627611088,0.42012827487281,3.0425023745622e-05
"222","SPDYA",1.18339024498773,0.512682847201057,0.000828631778664069
"223","DAAM2",4.61235211321465,3.05848712699576,0.000120757929188604
"224","AC093690.1",1.37274883690502,0.135287541647692,0.000516579394401985
"225","SCN5A",3.99013189039622,0.0556275355062376,3.99083757146875e-06
"226","CDHR1",2.21756149132614,1.24134443822325,0.000104497450359006
"227","STX1B",2.20172545237372,-0.108928371022952,0.000161398577321834
