,Genename,Counts,Sample
578,GNAQ,1585.0603,Healthy 7
579,EIF3G,39713.164,Healthy 7
580,MRPS33,3582.7239,Healthy 7
581,SYNE3,1597.6879,Healthy 7
582,RGPD5,63.227375,Healthy 7
583,SYNE2,15703.628,Healthy 7
584,ZNF217,3473.8945,Healthy 7
585,UNC50,2482.4006,Healthy 7
586,EZR,27687.482,Healthy 7
587,TAF1,2005.5388,Healthy 7
588,STARD9,302.97693,Healthy 7
589,PSMD4,11238.268,Healthy 7
590,NBR1,3297.3186,Healthy 7
591,DPEP2,3159.0664,Healthy 7
592,ISCU,18048.3,Healthy 7
593,DAZAP2,52152.293,Healthy 7
594,PRKX,3493.1643,Healthy 7
595,CELF2,17061.46,Healthy 7
596,CHST2,2671.2222,Healthy 7
597,BMS1,2721.4316,Healthy 7
598,CNDP2,4678.3125,Healthy 7
599,AMZ2,4405.4023,Healthy 7
600,ZFP36L2,135695.28,Healthy 7
601,CTDSPL2,2012.1559,Healthy 7
602,EML6,25.190414,Healthy 7
603,LSM7,19015.95,Healthy 7
604,PRMT2,24107.787,Healthy 7
605,BROX,2473.1206,Healthy 7
606,TRIP6,223.38844,Healthy 7
607,MRPL27,3011.266,Healthy 7
608,GIMAP2,4886.9297,Healthy 7
609,ARIH2OS,724.8714,Healthy 7
610,TUBB,24120.541,Healthy 7
611,CAPG,5978.277,Healthy 7
612,PLEKHA2,3919.0789,Healthy 7
613,UGGT1,1536.8629,Healthy 7
614,ADRM1,10077.318,Healthy 7
615,CASP1,9141.21,Healthy 7
616,ITGAX,3473.8743,Healthy 7
617,MYBL1,3077.8582,Healthy 7
618,UGCG,2208.7869,Healthy 7
619,CALR,33362.53,Healthy 7
620,MCMBP,2342.4868,Healthy 7
621,MT-ND6,23848.344,Healthy 7
622,RPL13,840994.5,Healthy 7
623,CNBP,42064.004,Healthy 7
624,PPP2R5A,3270.1172,Healthy 7
625,PRKDC,6270.49,Healthy 7
626,UBE2L3,12976.355,Healthy 7
627,MT-ND5,97925.266,Healthy 7
628,UBR4,5000.2197,Healthy 7
629,DHRS7,17253.447,Healthy 7
630,CDC5L,5173.9233,Healthy 7
631,EIF4EBP2,4371.577,Healthy 7
632,RTN3,6269.1836,Healthy 7
633,IL17RA,7411.995,Healthy 7
634,FOS,139123.05,Healthy 7
635,CDK19,1119.6165,Healthy 7
636,ANP32E,5999.973,Healthy 7
637,PRKCB,9002.306,Healthy 7
638,GLUD1,7062.5923,Healthy 7
639,ZNF296,1396.3236,Healthy 7
640,PRKAR1A,8245.121,Healthy 7
641,CAT,5520.1035,Healthy 7
642,SHMT1,904.8214,Healthy 7
643,PPARA,634.40674,Healthy 7
644,CERS5,1691.8483,Healthy 7
645,DNAJA2,9030.374,Healthy 7
646,AIF1,42965.082,Healthy 7
647,HSD17B4,2226.849,Healthy 7
648,TNFRSF1B,18149.89,Healthy 7
649,KPNB1,13034.047,Healthy 7
650,DGKZ,7864.8823,Healthy 7
651,RALBP1,4378.8564,Healthy 7
652,PPP1R7,6860.311,Healthy 7
653,PCF11,5520.7075,Healthy 7
654,NFE2,2058.555,Healthy 7
655,TMEM50A,19912.916,Healthy 7
656,LIMS1,5951.8403,Healthy 7
657,CYB5R3,7143.9805,Healthy 7
658,SERINC1,10551.495,Healthy 7
659,RNF6,2593.845,Healthy 7
660,SUGT1,5581.133,Healthy 7
661,STAT2,3199.202,Healthy 7
662,ARPC2,76829.26,Healthy 7
663,WDR5,1989.2604,Healthy 7
664,PSMB9,30637.688,Healthy 7
665,LBR,7219.3667,Healthy 7
666,MORF4L2,3587.737,Healthy 7
667,FUS,25198.133,Healthy 7
668,ALAS1,1652.9434,Healthy 7
669,ZNF140,661.685,Healthy 7
670,ZBED6,800.5449,Healthy 7
671,VPS33B,137.73657,Healthy 7
672,SULF2,1366.522,Healthy 7
673,RNPEPL1,6649.9434,Healthy 7
674,ARID4B,19449.08,Healthy 7
675,ELP2,3224.6338,Healthy 7
676,MCFD2,2774.8914,Healthy 7
677,PI4KA,2175.9983,Healthy 7
678,RFK,1720.581,Healthy 7
679,RBM48,3301.1184,Healthy 7
680,PERP,791.4175,Healthy 7
681,EGR1,2836.3362,Healthy 7
682,CCNDBP1,8300.489,Healthy 7
683,COPE,13781.713,Healthy 7
684,PUS7L,2360.3623,Healthy 7
685,DDA1,4694.586,Healthy 7
686,RPS6KB1,2526.8052,Healthy 7
687,MRPL28,4549.859,Healthy 7
688,ZRANB2,8761.175,Healthy 7
689,WARS,5651.7295,Healthy 7
690,RBCK1,9097.642,Healthy 7
